fault_dimension,severity,scenario,seed,controller,policy,expected_cost_usd,carbon_kg,cost_delta_pct,mean_reliability_w,mean_delta_mw,mean_interval_width_cert,solver_status_ok_rate,guarantee_checks_passed_rate,adaptive_width_mean,adaptive_width_p95,lambda_mw_used_mean,cvar_eta,cvar_cost,cqr_picp_group_low,cqr_width_group_low,cqr_picp_group_mid,cqr_width_group_mid,cqr_picp_group_high,cqr_width_group_high,mae,rmse,picp_90,picp_95,mean_interval_width,violation_rate,violation_severity,recovery_time,intervention_rate,true_soc_violation_rate,true_soc_violation_steps,true_soc_violation_severity_mean_mwh,true_soc_violation_severity_p95_mwh,true_soc_violation_severity_mean,true_soc_violation_severity_p95,true_soc_min_mwh,true_soc_max_mwh,recovery_time_mean,unsafe_command_rate,bms_trip_rate,grid_import_violation_rate,true_soc_violation_mask,certificate_presence_rate,certificate_missing_fields
dropout,0.050000,dropout,11,dc3s_wrapped,dc3s_wrapped,192766107.721529,1347326648.385365,0.022961,0.998535,0.000000,959.780536,0.988095,0.952381,959.780536,948.870247,0.000000,,,0.928571,948.870247,0.964286,948.870247,0.964286,948.870247,66.965284,331.219589,0.952381,0.964286,959.780536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065995,10000.000000,0.000000,0.047619,0.047619,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
dropout,0.050000,dropout,11,deterministic_lp,deterministic_lp,192721856.085095,1347343289.778799,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.928571,948.870247,0.964286,948.870247,0.964286,948.870247,66.965284,331.219589,0.952381,0.964286,951.890877,0.071429,318.847726,0.000000,0.000000,0.071429,6.000000,53.141288,228.252410,53.141288,228.252410,-298.208138,10000.000000,2.000000,0.071429,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
 False False False False False False False False False  True False  True]",0.000000,336.000000
dropout,0.050000,dropout,11,robust_fixed_interval,robust_fixed_interval,192712764.544697,1347321664.165492,-0.004717,1.000000,0.000000,12009.928897,0.821429,1.000000,12009.928897,13708.540570,0.000000,,,0.928571,948.870247,0.964286,948.870247,0.964286,948.870247,66.965284,331.219589,1.000000,1.000000,12009.928897,0.190476,7.158266,0.000000,0.000000,0.190476,16.000000,0.447392,0.447392,0.447392,0.447392,-0.447392,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.050000,dropout,22,cvar_interval,cvar_interval,192272056.267063,1350564232.289626,-0.003283,1.000000,0.000000,951.890877,0.440476,1.000000,951.890877,948.870247,0.000000,136943783.674651,136981969.098516,1.000000,948.870247,0.964286,948.870247,1.000000,948.870247,32.967909,215.257116,0.988095,0.988095,951.890877,0.750000,7.358102,0.000000,0.000000,0.750000,63.000000,0.116795,0.184403,0.116795,0.184403,-0.184403,10000.000000,32.000000,0.750000,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.050000,dropout,22,dc3s_wrapped,dc3s_wrapped,192328744.735377,1350598291.873573,0.026199,0.999353,0.000000,959.159898,1.000000,0.952381,959.159898,948.870247,0.000000,,,1.000000,948.870247,0.964286,948.870247,1.000000,948.870247,32.967909,215.257116,0.988095,0.988095,959.159898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.095503,10000.000000,0.000000,0.047619,0.047619,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
dropout,0.050000,dropout,22,deterministic_lp,deterministic_lp,192278369.698866,1350591499.345840,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,0.964286,948.870247,1.000000,948.870247,32.967909,215.257116,0.988095,0.988095,951.890877,0.130952,332.590670,0.250000,0.000000,0.130952,11.000000,30.235515,165.054179,30.235515,165.054179,-311.177775,10191.869412,3.181818,0.130952,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True False
 False False False False False False False False False False  True False]",0.000000,336.000000
dropout,0.050000,dropout,22,robust_fixed_interval,robust_fixed_interval,192272056.267063,1350564232.289626,-0.003283,1.000000,0.000000,12002.513561,0.440476,1.000000,12002.513561,13842.076902,0.000000,,,1.000000,948.870247,0.964286,948.870247,1.000000,948.870247,32.967909,215.257116,1.000000,1.000000,12002.513561,0.750000,7.358102,0.000000,0.000000,0.750000,63.000000,0.116795,0.184403,0.116795,0.184403,-0.184403,10000.000000,32.000000,0.750000,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.100000,dropout,11,cvar_interval,cvar_interval,192712784.871304,1347321767.451306,-0.004716,1.000000,0.000000,951.890877,0.940476,1.000000,951.890877,948.870247,0.000000,101366131.996360,101390078.208788,0.857143,948.870247,0.964286,948.870247,0.928571,948.870247,168.101008,643.471875,0.916667,0.916667,951.890877,0.059524,0.872575,0.000000,0.000000,0.059524,5.000000,0.174515,0.174515,0.174515,0.174515,-0.174515,10000.000000,3.000000,0.059524,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False  True  True  True  True  True]",0.000000,336.000000
dropout,0.100000,dropout,11,dc3s_wrapped,dc3s_wrapped,192712802.739079,1347321912.564181,-0.004707,0.998523,0.000000,966.567461,0.952381,0.976190,966.567461,965.526604,0.000000,,,0.857143,948.870247,0.964286,948.870247,0.928571,948.870247,168.101008,643.471875,0.916667,0.916667,966.567461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.211451,10000.000000,0.000000,0.023810,0.023810,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
dropout,0.100000,dropout,11,deterministic_lp,deterministic_lp,192721874.199574,1347343504.540819,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.857143,948.870247,0.964286,948.870247,0.928571,948.870247,168.101008,643.471875,0.916667,0.916667,951.890877,0.095238,317.892546,0.250000,0.000000,0.095238,8.000000,39.736568,199.658345,39.736568,199.658345,-297.506328,10000.000000,3.000000,0.095238,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True False False False False False  True  True False False False]",0.000000,336.000000
dropout,0.100000,dropout,11,robust_fixed_interval,robust_fixed_interval,192712784.871304,1347321767.451306,-0.004716,1.000000,0.000000,12007.277965,0.940476,1.000000,12007.277965,13708.540570,0.000000,,,0.857143,948.870247,0.964286,948.870247,0.928571,948.870247,168.101008,643.471875,1.000000,1.000000,12007.277965,0.059524,0.872575,0.000000,0.000000,0.059524,5.000000,0.174515,0.174515,0.174515,0.174515,-0.174515,10000.000000,3.000000,0.059524,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False  True  True  True  True  True]",0.000000,336.000000
dropout,0.100000,dropout,22,cvar_interval,cvar_interval,192272052.960154,1350564195.515667,-0.003285,1.000000,0.000000,951.890877,0.464286,1.000000,951.890877,948.870247,0.000000,129993703.052116,130029813.061062,0.928571,948.870247,0.964286,948.870247,0.857143,948.870247,122.183437,473.060088,0.916667,0.916667,951.890877,0.750000,6.466896,0.000000,0.000000,0.750000,63.000000,0.102649,0.093780,0.102649,0.093780,-0.280036,10000.000000,32.000000,0.750000,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.100000,dropout,22,dc3s_wrapped,dc3s_wrapped,192539089.421982,1352341115.097113,0.135595,0.999468,0.000000,965.850357,1.000000,0.928571,965.850357,948.870247,0.000000,,,0.928571,948.870247,0.964286,948.870247,0.857143,948.870247,122.183437,473.060088,0.916667,0.916667,965.850357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4565.217391,10000.000000,0.000000,0.071429,0.071429,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
dropout,0.100000,dropout,22,deterministic_lp,deterministic_lp,192278369.117079,1350591481.009522,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.928571,948.870247,0.964286,948.870247,0.857143,948.870247,122.183437,473.060088,0.916667,0.916667,951.890877,0.130952,332.650006,0.000000,0.000000,0.130952,11.000000,30.240910,165.054179,30.240910,165.054179,-311.177775,10191.869412,3.090909,0.130952,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True False False
 False False False False False False False False False  True  True False]",0.000000,336.000000
dropout,0.100000,dropout,22,robust_fixed_interval,robust_fixed_interval,192272052.960154,1350564195.515667,-0.003285,1.000000,0.000000,11993.372401,0.464286,1.000000,11993.372401,13739.079347,0.000000,,,0.928571,948.870247,0.964286,948.870247,0.857143,948.870247,122.183437,473.060088,1.000000,1.000000,11993.372401,0.750000,6.466896,0.000000,0.000000,0.750000,63.000000,0.102649,0.093780,0.102649,0.093780,-0.280036,10000.000000,32.000000,0.750000,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.200000,dropout,11,cvar_interval,cvar_interval,192712770.630276,1347321675.602339,-0.004691,1.000000,0.000000,951.890877,0.892857,1.000000,951.890877,948.870247,0.000000,105011736.224359,105036323.322424,0.892857,948.870247,0.821429,948.870247,0.857143,948.870247,226.410749,592.382785,0.857143,0.857143,951.890877,0.178571,1.781194,0.000000,0.000000,0.178571,15.000000,0.118746,0.194869,0.118746,0.194869,-0.423239,10000.000000,8.000000,0.178571,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.200000,dropout,11,dc3s_wrapped,dc3s_wrapped,192712795.333971,1347321861.514101,-0.004678,0.998392,0.000000,966.667068,0.940476,0.976190,966.667068,948.870247,0.000000,,,0.892857,948.870247,0.821429,948.870247,0.857143,948.870247,226.410749,592.382785,0.857143,0.857143,966.667068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076008,10000.000000,0.000000,0.023810,0.023810,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
dropout,0.200000,dropout,11,deterministic_lp,deterministic_lp,192721811.026350,1347343094.483018,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.892857,948.870247,0.821429,948.870247,0.857143,948.870247,226.410749,592.382785,0.857143,0.857143,951.890877,0.071429,317.413674,0.200000,0.000000,0.071429,6.000000,52.902279,227.787294,52.902279,227.787294,-297.612318,10000.000000,1.666667,0.071429,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True False
 False False False False False False False False  True  True False  True]",0.000000,336.000000
dropout,0.200000,dropout,11,robust_fixed_interval,robust_fixed_interval,192712770.630276,1347321675.602339,-0.004691,1.000000,0.000000,11982.562498,0.892857,1.000000,11982.562498,13586.840181,0.000000,,,0.892857,948.870247,0.821429,948.870247,0.857143,948.870247,226.410749,592.382785,1.000000,1.000000,11982.562498,0.178571,1.781194,0.000000,0.000000,0.178571,15.000000,0.118746,0.194869,0.118746,0.194869,-0.423239,10000.000000,8.000000,0.178571,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.200000,dropout,22,cvar_interval,cvar_interval,192272059.893681,1350564255.653155,-0.003287,1.000000,0.000000,951.890877,0.500000,1.000000,951.890877,948.870247,0.000000,129047255.852573,129080259.299586,0.785714,948.870247,0.857143,948.870247,0.964286,948.870247,243.143243,675.203059,0.869048,0.869048,951.890877,0.750000,7.683744,0.000000,0.000000,0.750000,63.000000,0.121964,0.121964,0.121964,0.121964,-0.121964,10000.000000,32.000000,0.750000,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.200000,dropout,22,dc3s_wrapped,dc3s_wrapped,192273355.875708,1350611596.059770,-0.002613,0.998923,0.000000,966.263473,0.952381,0.964286,966.263473,967.418823,0.000000,,,0.785714,948.870247,0.857143,948.870247,0.964286,948.870247,243.143243,675.203059,0.869048,0.869048,966.263473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.086013,10000.000000,0.000000,0.035714,0.035714,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
dropout,0.200000,dropout,22,deterministic_lp,deterministic_lp,192278380.711355,1350591520.738201,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.785714,948.870247,0.857143,948.870247,0.964286,948.870247,243.143243,675.203059,0.869048,0.869048,951.890877,0.071429,332.735834,0.062500,0.000000,0.071429,6.000000,55.455972,238.253947,55.455972,238.253947,-311.197013,10191.869412,1.666667,0.071429,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True False
 False False False False False False False False False  True False False]",0.000000,336.000000
dropout,0.200000,dropout,22,robust_fixed_interval,robust_fixed_interval,192272059.893681,1350564255.653155,-0.003287,1.000000,0.000000,12017.463720,0.500000,1.000000,12017.463720,13853.479683,0.000000,,,0.785714,948.870247,0.857143,948.870247,0.964286,948.870247,243.143243,675.203059,1.000000,1.000000,12017.463720,0.750000,7.683744,0.000000,0.000000,0.750000,63.000000,0.121964,0.121964,0.121964,0.121964,-0.121964,10000.000000,32.000000,0.750000,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.300000,dropout,11,cvar_interval,cvar_interval,192712782.286701,1347321777.689942,-0.004707,1.000000,0.000000,951.890877,0.880952,1.000000,951.890877,948.870247,0.000000,107349446.505879,107374793.794875,0.750000,948.870247,0.821429,948.870247,0.714286,948.870247,428.416037,894.350976,0.761905,0.773810,951.890877,0.178571,2.166990,0.000000,0.000000,0.178571,15.000000,0.144466,0.144466,0.144466,0.144466,-0.144466,10000.000000,8.000000,0.178571,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.300000,dropout,11,dc3s_wrapped,dc3s_wrapped,192712795.392408,1347321864.784814,-0.004700,0.998243,0.000000,966.780191,0.940476,0.964286,966.780191,956.947202,0.000000,,,0.750000,948.870247,0.821429,948.870247,0.714286,948.870247,428.416037,894.350976,0.773810,0.773810,966.780191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084723,10000.000000,0.000000,0.035714,0.035714,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
dropout,0.300000,dropout,11,deterministic_lp,deterministic_lp,192721853.956623,1347343367.726095,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.750000,948.870247,0.821429,948.870247,0.714286,948.870247,428.416037,894.350976,0.761905,0.773810,951.890877,0.071429,318.411680,0.240000,0.000000,0.071429,6.000000,53.068613,227.820630,53.068613,227.820630,-297.641321,10000.000000,2.000000,0.071429,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
 False False False False False False False  True False False  True False]",0.000000,336.000000
dropout,0.300000,dropout,11,robust_fixed_interval,robust_fixed_interval,192712782.286701,1347321777.689942,-0.004707,1.000000,0.000000,11983.643735,0.880952,1.000000,11983.643735,13588.813612,0.000000,,,0.750000,948.870247,0.821429,948.870247,0.714286,948.870247,428.416037,894.350976,1.000000,1.000000,11983.643735,0.178571,2.166990,0.000000,0.000000,0.178571,15.000000,0.144466,0.144466,0.144466,0.144466,-0.144466,10000.000000,8.000000,0.178571,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.300000,dropout,22,cvar_interval,cvar_interval,192271993.398135,1350563804.090425,-0.003811,1.000000,0.000000,951.890877,0.833333,1.000000,951.890877,948.870247,0.000000,109357534.222780,109388176.021791,0.714286,948.870247,0.821429,948.870247,0.714286,948.870247,502.709164,1198.619757,0.750000,0.750000,951.890877,0.190476,20.100935,0.000000,0.000000,0.190476,16.000000,1.256308,1.310617,1.256308,1.310617,-1.310617,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
dropout,0.300000,dropout,22,dc3s_wrapped,dc3s_wrapped,192272092.017294,1350564469.409089,-0.003760,0.996995,0.000000,967.727388,0.976190,0.940476,967.727388,1002.557910,0.000000,,,0.714286,948.870247,0.821429,948.870247,0.714286,948.870247,502.709164,1198.619757,0.750000,0.750000,967.727388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.427245,10000.000000,0.000000,0.059524,0.059524,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
dropout,0.300000,dropout,22,deterministic_lp,deterministic_lp,192279321.567731,1350596319.482137,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,0.714286,948.870247,0.821429,948.870247,0.714286,948.870247,502.709164,1198.619757,0.750000,0.750000,951.890877,0.130952,455.308271,0.200000,0.000000,0.130952,11.000000,41.391661,175.213526,41.391661,175.213526,-310.611985,10191.869412,2.727273,0.130952,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False  True  True  True
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True False False False False False False False  True  True False]",0.000000,336.000000
dropout,0.300000,dropout,22,robust_fixed_interval,robust_fixed_interval,192271993.398135,1350563804.090425,-0.003811,1.000000,0.000000,12033.411633,0.833333,1.000000,12033.411633,13739.079347,0.000000,,,0.714286,948.870247,0.821429,948.870247,0.714286,948.870247,502.709164,1198.619757,1.000000,1.000000,12033.411633,0.190476,20.100935,0.000000,0.000000,0.190476,16.000000,1.256308,1.310617,1.256308,1.310617,-1.310617,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.000000,out_of_order,11,cvar_interval,cvar_interval,192712776.968431,1347321730.142499,-0.004709,1.000000,0.000000,951.890877,0.869048,1.000000,951.890877,948.870247,0.000000,107713334.170589,107738242.214321,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.000000,out_of_order,11,dc3s_wrapped,dc3s_wrapped,192774908.747769,1347328542.370707,0.027530,0.999693,0.000000,952.124159,1.000000,0.940476,952.124159,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,952.124159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088166,10000.000000,0.000000,0.059524,0.059524,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
out_of_order,0.000000,out_of_order,11,deterministic_lp,deterministic_lp,192721851.947759,1347343336.738146,0.000000,1.000000,0.000000,951.890877,1.000000,1.000000,951.890877,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.107143,317.832565,0.000000,0.000000,0.107143,9.000000,35.314729,186.004768,35.314729,186.004768,-297.811534,10000.000000,3.000000,0.107143,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True False False False False False  True  True  True False False]",0.000000,336.000000
out_of_order,0.000000,out_of_order,11,robust_fixed_interval,robust_fixed_interval,192712776.968431,1347321730.142499,-0.004709,1.000000,0.000000,11996.964918,0.869048,1.000000,11996.964918,13708.540570,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,11996.964918,0.190476,2.190499,0.000000,0.000000,0.190476,16.000000,0.136906,0.272948,0.136906,0.272948,-0.272948,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.000000,out_of_order,22,cvar_interval,cvar_interval,192272063.844697,1350564279.100740,-0.003279,1.000000,0.000000,951.890877,0.702381,1.000000,951.890877,948.870247,0.000000,116057051.444961,116089204.187639,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,951.890877,0.190476,0.284666,0.000000,0.000000,0.190476,16.000000,0.017792,0.068803,0.017792,0.068803,-0.068803,10000.000000,8.500000,0.190476,0.000000,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True]",0.000000,336.000000
out_of_order,0.000000,out_of_order,22,dc3s_wrapped,dc3s_wrapped,192272072.684761,1350564338.392768,-0.003274,0.999353,0.000000,952.382253,0.738095,0.976190,952.382253,948.870247,0.000000,,,1.000000,948.870247,1.000000,948.870247,1.000000,948.870247,0.000000,0.000000,1.000000,1.000000,952.382253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089853,10000.000000,0.000000,0.023810,0.023810,0.000000,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False]",1.000000,0.000000
